method,repeat,joint,signal,freq_hz,amp
eid,r04,Hip,delta_tau_est,99.5836820083682,0.08842860236812512
eid,r04,Hip,delta_tau_est,100.0,0.07358926707616495
eid,r04,Hip,eta_u,0.5,0.004532851553540726
eid,r04,Hip,eta_u,0.9163179916317992,0.004491498891084757
eid,r04,Hip,eta_u,1.3326359832635983,0.0036533566156700457
eid,r04,Hip,eta_u,1.7489539748953975,0.002868833478869081
eid,r04,Hip,eta_u,2.1652719665271967,0.0021028645835681737
eid,r04,Hip,eta_u,2.581589958158996,0.0011052416341442194
eid,r04,Hip,eta_u,2.997907949790795,0.0007440705849771875
eid,r04,Hip,eta_u,3.414225941422594,0.002100222094816627
eid,r04,Hip,eta_u,3.8305439330543933,0.0021826035454655312
eid,r04,Hip,eta_u,4.2468619246861925,0.0011700260993006268
eid,r04,Hip,eta_u,4.663179916317992,0.0016601444926232036
eid,r04,Hip,eta_u,5.079497907949791,0.0025664736653643557
eid,r04,Hip,eta_u,5.49581589958159,0.004143978632796639
eid,r04,Hip,eta_u,5.912133891213389,0.0047065276609638915
eid,r04,Hip,eta_u,6.328451882845188,0.003297001830639634
eid,r04,Hip,eta_u,6.7447698744769875,0.002606710530982025
eid,r04,Hip,eta_u,7.161087866108787,0.0023818208517093274
eid,r04,Hip,eta_u,7.577405857740586,0.001601535137414188
eid,r04,Hip,eta_u,7.993723849372385,0.0008321797909891565
eid,r04,Hip,eta_u,8.410041841004183,0.0006113017810838209
eid,r04,Hip,eta_u,8.826359832635983,0.0005093613704052482
eid,r04,Hip,eta_u,9.242677824267783,0.0005791572332821116
eid,r04,Hip,eta_u,9.658995815899582,0.0005823329670938407
eid,r04,Hip,eta_u,10.07531380753138,0.0005536550627260148
eid,r04,Hip,eta_u,10.49163179916318,0.001308422466081283
eid,r04,Hip,eta_u,10.90794979079498,0.0019139655090115184
eid,r04,Hip,eta_u,11.324267782426778,0.0017882846445085962
eid,r04,Hip,eta_u,11.740585774058577,0.001986581388164092
eid,r04,Hip,eta_u,12.156903765690377,0.0025378705155977405
eid,r04,Hip,eta_u,12.573221757322177,0.0024623923199461545
eid,r04,Hip,eta_u,12.989539748953975,0.0021660078213860167
eid,r04,Hip,eta_u,13.405857740585773,0.001318413686931794
eid,r04,Hip,eta_u,13.822175732217573,0.0010733961960738123
eid,r04,Hip,eta_u,14.238493723849373,0.002373155948393545
eid,r04,Hip,eta_u,14.654811715481172,0.0030547778602793086
eid,r04,Hip,eta_u,15.07112970711297,0.003226469372876871
eid,r04,Hip,eta_u,15.48744769874477,0.0023987182592117356
eid,r04,Hip,eta_u,15.90376569037657,0.0015201313550231186
eid,r04,Hip,eta_u,16.320083682008367,0.0025900136576173733
eid,r04,Hip,eta_u,16.736401673640167,0.0026824018217479428
eid,r04,Hip,eta_u,17.152719665271967,0.0009594823851600716
eid,r04,Hip,eta_u,17.569037656903767,0.0010257523667315913
eid,r04,Hip,eta_u,17.985355648535567,0.0022009971823444647
eid,r04,Hip,eta_u,18.401673640167363,0.0022478124385866107
eid,r04,Hip,eta_u,18.817991631799163,0.0021542985917170705
eid,r04,Hip,eta_u,19.234309623430963,0.0020983430061040876
eid,r04,Hip,eta_u,19.65062761506276,0.0019661793661867565
eid,r04,Hip,eta_u,20.06694560669456,0.0017285147681756151
eid,r04,Hip,eta_u,20.48326359832636,0.002097916172577218
eid,r04,Hip,eta_u,20.89958158995816,0.0027442288051964456
eid,r04,Hip,eta_u,21.31589958158996,0.0037873342774183694
eid,r04,Hip,eta_u,21.732217573221757,0.004273504392115343
eid,r04,Hip,eta_u,22.148535564853557,0.002734415222113917
eid,r04,Hip,eta_u,22.564853556485357,0.0018975642118260545
eid,r04,Hip,eta_u,22.981171548117153,0.001795169550591988
eid,r04,Hip,eta_u,23.397489539748953,0.0018595736328467399
eid,r04,Hip,eta_u,23.813807531380753,0.001966615201131654
eid,r04,Hip,eta_u,24.230125523012553,0.0016096806881025713
eid,r04,Hip,eta_u,24.646443514644353,0.0012694899363413976
eid,r04,Hip,eta_u,25.06276150627615,0.0009701275878576253
eid,r04,Hip,eta_u,25.47907949790795,0.0011801612681754674
eid,r04,Hip,eta_u,25.89539748953975,0.0017934028264326965
eid,r04,Hip,eta_u,26.311715481171547,0.0017267148606707658
eid,r04,Hip,eta_u,26.728033472803347,0.0014846651435679564
eid,r04,Hip,eta_u,27.144351464435147,0.000933385691746022
eid,r04,Hip,eta_u,27.560669456066947,0.0009432216718536872
eid,r04,Hip,eta_u,27.976987447698747,0.0019496351096770703
eid,r04,Hip,eta_u,28.393305439330543,0.002077600074147642
eid,r04,Hip,eta_u,28.809623430962343,0.001684251632682935
eid,r04,Hip,eta_u,29.225941422594143,0.0014220454542087377
eid,r04,Hip,eta_u,29.64225941422594,0.0012232643429585753
eid,r04,Hip,eta_u,30.05857740585774,0.0012724298350494656
eid,r04,Hip,eta_u,30.47489539748954,0.001024540982528379
eid,r04,Hip,eta_u,30.89121338912134,0.0003822607448846375
eid,r04,Hip,eta_u,31.30753138075314,0.0005074062631522408
eid,r04,Hip,eta_u,31.723849372384937,0.000966228562915696
eid,r04,Hip,eta_u,32.14016736401673,0.0005808739291915162
eid,r04,Hip,eta_u,32.55648535564853,0.0002750040038510241
eid,r04,Hip,eta_u,32.97280334728033,0.00033639342908010065
eid,r04,Hip,eta_u,33.38912133891213,0.0006706255134794764
eid,r04,Hip,eta_u,33.80543933054393,0.0012787887043950485
eid,r04,Hip,eta_u,34.22175732217573,0.0015436286140031177
eid,r04,Hip,eta_u,34.63807531380753,0.0016821050792575518
eid,r04,Hip,eta_u,35.05439330543933,0.0011986525611044096
eid,r04,Hip,eta_u,35.470711297071134,0.0007736696343178919
eid,r04,Hip,eta_u,35.88702928870293,0.00048443720177786205
eid,r04,Hip,eta_u,36.30334728033473,0.0004982554361392934
eid,r04,Hip,eta_u,36.71966527196653,0.0007421912535232254
eid,r04,Hip,eta_u,37.13598326359833,0.0006556020463176261
eid,r04,Hip,eta_u,37.55230125523013,0.0005331424090895785
eid,r04,Hip,eta_u,37.96861924686193,0.0006637745566895529
eid,r04,Hip,eta_u,38.38493723849373,0.000749249073891314
eid,r04,Hip,eta_u,38.80125523012552,0.0007579783368873357
eid,r04,Hip,eta_u,39.21757322175732,0.0007485416208030054
eid,r04,Hip,eta_u,39.63389121338912,0.0007287880625660218
eid,r04,Hip,eta_u,40.05020920502092,0.0010705292581624309
eid,r04,Hip,eta_u,40.46652719665272,0.001392656263986625
eid,r04,Hip,eta_u,40.88284518828452,0.0014389092813323816
eid,r04,Hip,eta_u,41.29916317991632,0.0013060537801315858
eid,r04,Hip,eta_u,41.71548117154812,0.0009450852619694561
eid,r04,Hip,eta_u,42.13179916317992,0.000636110487699194
eid,r04,Hip,eta_u,42.54811715481171,0.00034866477200341263
eid,r04,Hip,eta_u,42.96443514644351,0.00037482077288466804
eid,r04,Hip,eta_u,43.38075313807531,0.0004279993849319737
eid,r04,Hip,eta_u,43.79707112970711,0.0005401833550853283
eid,r04,Hip,eta_u,44.21338912133891,0.0004999393463651565
eid,r04,Hip,eta_u,44.62970711297071,0.00031278825713019505
eid,r04,Hip,eta_u,45.04602510460251,0.0003460856408954992
eid,r04,Hip,eta_u,45.46234309623431,0.00044200833418169206
eid,r04,Hip,eta_u,45.87866108786611,0.000520496048109472
eid,r04,Hip,eta_u,46.29497907949791,0.0005747210515556176
eid,r04,Hip,eta_u,46.71129707112971,0.0005752601367657361
eid,r04,Hip,eta_u,47.12761506276151,0.0005503910161512227
eid,r04,Hip,eta_u,47.54393305439331,0.000507017855026926
eid,r04,Hip,eta_u,47.96025104602511,0.00041195420674725996
eid,r04,Hip,eta_u,48.37656903765691,0.0003262563224341223
eid,r04,Hip,eta_u,48.79288702928871,0.0003875041518752087
eid,r04,Hip,eta_u,49.2092050209205,0.0003406130894438663
eid,r04,Hip,eta_u,49.6255230125523,0.0001177758054361771
eid,r04,Hip,eta_u,50.0418410041841,0.00011808628606180615
eid,r04,Hip,eta_u,50.4581589958159,0.00023961045385529652
eid,r04,Hip,eta_u,50.8744769874477,0.00026253653536363933
eid,r04,Hip,eta_u,51.2907949790795,0.00029032347268016854
eid,r04,Hip,eta_u,51.7071129707113,0.00038064372791633507
eid,r04,Hip,eta_u,52.12343096234309,0.0005212534802743365
eid,r04,Hip,eta_u,52.53974895397489,0.000723316269757393
eid,r04,Hip,eta_u,52.95606694560669,0.0008599961201774226
eid,r04,Hip,eta_u,53.37238493723849,0.0009709196207851193
eid,r04,Hip,eta_u,53.78870292887029,0.0010667146776445894
eid,r04,Hip,eta_u,54.20502092050209,0.0010307717717379149
eid,r04,Hip,eta_u,54.62133891213389,0.0006046820264211219
eid,r04,Hip,eta_u,55.03765690376569,0.0003320592706122047
eid,r04,Hip,eta_u,55.453974895397494,0.00020141697378301017
eid,r04,Hip,eta_u,55.87029288702929,0.00028513882854918645
eid,r04,Hip,eta_u,56.28661087866109,0.0004226129096589571
eid,r04,Hip,eta_u,56.70292887029289,0.0004842788616108217
eid,r04,Hip,eta_u,57.11924686192469,0.0005855383323805028
eid,r04,Hip,eta_u,57.53556485355649,0.0007703633938364422
eid,r04,Hip,eta_u,57.95188284518829,0.0008416216424504669
eid,r04,Hip,eta_u,58.36820083682009,0.0008335782707029052
eid,r04,Hip,eta_u,58.78451882845188,0.000746661114387695
eid,r04,Hip,eta_u,59.20083682008368,0.00063651398722202
eid,r04,Hip,eta_u,59.61715481171548,0.00045554945822446583
eid,r04,Hip,eta_u,60.03347280334728,0.00029373996731312484
eid,r04,Hip,eta_u,60.44979079497908,0.00016178110535325726
eid,r04,Hip,eta_u,60.86610878661088,0.00014803148834108506
eid,r04,Hip,eta_u,61.28242677824268,0.00019566141044927244
eid,r04,Hip,eta_u,61.69874476987448,0.0004441149349325898
eid,r04,Hip,eta_u,62.11506276150628,0.0006649777821914117
eid,r04,Hip,eta_u,62.53138075313807,0.0007028511713594071
eid,r04,Hip,eta_u,62.94769874476987,0.0007071974710646388
eid,r04,Hip,eta_u,63.36401673640167,0.0006722278805196282
eid,r04,Hip,eta_u,63.78033472803347,0.0005496265432389276
eid,r04,Hip,eta_u,64.19665271966528,0.00039421965545420406
eid,r04,Hip,eta_u,64.61297071129707,0.0004305614339709932
eid,r04,Hip,eta_u,65.02928870292887,0.0004654469769525986
eid,r04,Hip,eta_u,65.44560669456067,0.0004935059930437036
eid,r04,Hip,eta_u,65.86192468619247,0.0005155206360291688
eid,r04,Hip,eta_u,66.27824267782427,0.0005321677780406937
eid,r04,Hip,eta_u,66.69456066945607,0.0004764959000337209
eid,r04,Hip,eta_u,67.11087866108787,0.0004043456228998315
eid,r04,Hip,eta_u,67.52719665271967,0.00036041852019364753
eid,r04,Hip,eta_u,67.94351464435147,0.0003250037950022206
eid,r04,Hip,eta_u,68.35983263598327,0.00030673957766549226
eid,r04,Hip,eta_u,68.77615062761507,0.00027871458414476316
eid,r04,Hip,eta_u,69.19246861924687,0.0002441565470513721
eid,r04,Hip,eta_u,69.60878661087867,0.00019151801108243047
eid,r04,Hip,eta_u,70.02510460251047,0.00016140512673672224
eid,r04,Hip,eta_u,70.44142259414227,0.0002952498112748634
eid,r04,Hip,eta_u,70.85774058577405,0.0003193103145580771
eid,r04,Hip,eta_u,71.27405857740585,0.00017944124533066943
eid,r04,Hip,eta_u,71.69037656903765,9.104997795658753e-05
eid,r04,Hip,eta_u,72.10669456066945,2.8192871706260523e-05
eid,r04,Hip,eta_u,72.52301255230125,0.00017411451139853296
eid,r04,Hip,eta_u,72.93933054393305,0.0003476177535246401
eid,r04,Hip,eta_u,73.35564853556485,0.0005731195530621961
eid,r04,Hip,eta_u,73.77196652719665,0.000698955938616705
eid,r04,Hip,eta_u,74.18828451882845,0.0007126211296475854
eid,r04,Hip,eta_u,74.60460251046025,0.0005806966160278328
eid,r04,Hip,eta_u,75.02092050209205,0.0003974624589278465
eid,r04,Hip,eta_u,75.43723849372385,0.00029531202825189463
eid,r04,Hip,eta_u,75.85355648535565,0.0002820488808694705
eid,r04,Hip,eta_u,76.26987447698745,0.0005060592677379888
eid,r04,Hip,eta_u,76.68619246861925,0.0006950731106794482
eid,r04,Hip,eta_u,77.10251046025104,0.0008542599283098465
eid,r04,Hip,eta_u,77.51882845188284,0.0008251820812259605
eid,r04,Hip,eta_u,77.93514644351464,0.0007676267872590826
eid,r04,Hip,eta_u,78.35146443514644,0.000914635880005171
eid,r04,Hip,eta_u,78.76778242677824,0.001008083786906785
eid,r04,Hip,eta_u,79.18410041841004,0.0009984433052366878
eid,r04,Hip,eta_u,79.60041841004184,0.0008512163167878712
eid,r04,Hip,eta_u,80.01673640167364,0.0006157520969934934
eid,r04,Hip,eta_u,80.43305439330544,0.000582647192686396
eid,r04,Hip,eta_u,80.84937238493724,0.0005853393518112131
eid,r04,Hip,eta_u,81.26569037656904,0.0006315235974063712
eid,r04,Hip,eta_u,81.68200836820084,0.0006520576350590845
eid,r04,Hip,eta_u,82.09832635983264,0.0006358794231742371
eid,r04,Hip,eta_u,82.51464435146444,0.0005441573785768424
eid,r04,Hip,eta_u,82.93096234309624,0.00041666533627554846
eid,r04,Hip,eta_u,83.34728033472804,0.0005202449402575201
eid,r04,Hip,eta_u,83.76359832635984,0.0006245007879424522
eid,r04,Hip,eta_u,84.17991631799163,0.0006826206968794939
eid,r04,Hip,eta_u,84.59623430962343,0.0006608878327293409
eid,r04,Hip,eta_u,85.01255230125523,0.0005528899692431482
eid,r04,Hip,eta_u,85.42887029288703,0.0004429435429332864
eid,r04,Hip,eta_u,85.84518828451883,0.0003317621035525041
eid,r04,Hip,eta_u,86.26150627615063,0.00018356949424895265
eid,r04,Hip,eta_u,86.67782426778243,0.00010291995915920148
eid,r04,Hip,eta_u,87.09414225941423,0.0001936122144921774
eid,r04,Hip,eta_u,87.51046025104603,0.00033226938925197034
eid,r04,Hip,eta_u,87.92677824267783,0.0005101561572843973
eid,r04,Hip,eta_u,88.34309623430963,0.0005346422438398161
eid,r04,Hip,eta_u,88.75941422594143,0.0005213665912381409
eid,r04,Hip,eta_u,89.17573221757323,0.0004702861469289131
eid,r04,Hip,eta_u,89.59205020920503,0.0004728201771778638
eid,r04,Hip,eta_u,90.00836820083683,0.0005739954097989377
eid,r04,Hip,eta_u,90.42468619246861,0.0006252250044187092
eid,r04,Hip,eta_u,90.84100418410041,0.0006457754352521938
eid,r04,Hip,eta_u,91.25732217573221,0.0006922180776825389
eid,r04,Hip,eta_u,91.67364016736401,0.0007277357844839959
eid,r04,Hip,eta_u,92.08995815899581,0.0006851925626949847
eid,r04,Hip,eta_u,92.50627615062761,0.000659643716856628
eid,r04,Hip,eta_u,92.92259414225941,0.0006574168353733483
eid,r04,Hip,eta_u,93.33891213389121,0.0008055520558762645
eid,r04,Hip,eta_u,93.75523012552301,0.001021597593220141
eid,r04,Hip,eta_u,94.17154811715481,0.0009106145237246689
eid,r04,Hip,eta_u,94.58786610878661,0.0007355356722751434
eid,r04,Hip,eta_u,95.00418410041841,0.00038985656302047194
eid,r04,Hip,eta_u,95.42050209205021,0.00017390168743103274
eid,r04,Hip,eta_u,95.83682008368201,9.247137217887427e-05
eid,r04,Hip,eta_u,96.25313807531381,0.00030480535929025175
eid,r04,Hip,eta_u,96.66945606694561,0.0006085888632830241
eid,r04,Hip,eta_u,97.08577405857741,0.0008285759907529417
eid,r04,Hip,eta_u,97.5020920502092,0.0009337247999280839
eid,r04,Hip,eta_u,97.918410041841,0.0007617194113364881
eid,r04,Hip,eta_u,98.3347280334728,0.00059602934726822
eid,r04,Hip,eta_u,98.7510460251046,0.0004352951186211144
eid,r04,Hip,eta_u,99.1673640167364,0.00040764697383650477
eid,r04,Hip,eta_u,99.5836820083682,0.0004196621458600787
eid,r04,Hip,eta_u,100.0,0.0005455176120500957
eid,r04,Knee,tau_est,0.5,2.322395162498162
eid,r04,Knee,tau_est,0.9163179916317992,2.309499555145681
eid,r04,Knee,tau_est,1.3326359832635983,1.8760579078361017
eid,r04,Knee,tau_est,1.7489539748953975,1.173182099811219
eid,r04,Knee,tau_est,2.1652719665271967,0.37613967695089195
eid,r04,Knee,tau_est,2.581589958158996,0.4382752237920012
eid,r04,Knee,tau_est,2.997907949790795,0.5334370174740825
eid,r04,Knee,tau_est,3.414225941422594,0.7177127233252091
eid,r04,Knee,tau_est,3.8305439330543933,0.6702155001376388
eid,r04,Knee,tau_est,4.2468619246861925,0.42348150822527064
eid,r04,Knee,tau_est,4.663179916317992,0.3480717053656514
eid,r04,Knee,tau_est,5.079497907949791,0.34569217788688406
eid,r04,Knee,tau_est,5.49581589958159,0.7473442104040114
eid,r04,Knee,tau_est,5.912133891213389,0.9236827734035513
eid,r04,Knee,tau_est,6.328451882845188,0.6622338312263762
eid,r04,Knee,tau_est,6.7447698744769875,0.48623713576435224
eid,r04,Knee,tau_est,7.161087866108787,0.36553480172557706
eid,r04,Knee,tau_est,7.577405857740586,0.21612089118710626
eid,r04,Knee,tau_est,7.993723849372385,0.09204845514264362
eid,r04,Knee,tau_est,8.410041841004183,0.14624322364319858
eid,r04,Knee,tau_est,8.826359832635983,0.15260681070912374
eid,r04,Knee,tau_est,9.242677824267783,0.08990604039151016
eid,r04,Knee,tau_est,9.658995815899582,0.108355194046071
eid,r04,Knee,tau_est,10.07531380753138,0.16560523795379825
eid,r04,Knee,tau_est,10.49163179916318,0.13515005410346626
eid,r04,Knee,tau_est,10.90794979079498,0.09915225562719014
eid,r04,Knee,tau_est,11.324267782426778,0.061931805630409786
eid,r04,Knee,tau_est,11.740585774058577,0.03802415376257679
eid,r04,Knee,tau_est,12.156903765690377,0.02862156714603292
eid,r04,Knee,tau_est,12.573221757322177,0.04745910244506077
eid,r04,Knee,tau_est,12.989539748953975,0.0757094637248618
eid,r04,Knee,tau_est,13.405857740585773,0.08859187775808482
eid,r04,Knee,tau_est,13.822175732217573,0.09393066241985658
eid,r04,Knee,tau_est,14.238493723849373,0.07993045160640172
eid,r04,Knee,tau_est,14.654811715481172,0.0641969890648082
eid,r04,Knee,tau_est,15.07112970711297,0.04703368727380672
eid,r04,Knee,tau_est,15.48744769874477,0.05234310680533496
eid,r04,Knee,tau_est,15.90376569037657,0.060974816567848776
eid,r04,Knee,tau_est,16.320083682008367,0.049980249796675105
eid,r04,Knee,tau_est,16.736401673640167,0.041231816425643344
eid,r04,Knee,tau_est,17.152719665271967,0.0366546848282608
eid,r04,Knee,tau_est,17.569037656903767,0.04166592535265066
eid,r04,Knee,tau_est,17.985355648535567,0.052620227732060966
eid,r04,Knee,tau_est,18.401673640167363,0.14180806269696736
eid,r04,Knee,tau_est,18.817991631799163,0.22901107235048196
eid,r04,Knee,tau_est,19.234309623430963,0.24828409498172274
eid,r04,Knee,tau_est,19.65062761506276,0.2018242738403227
eid,r04,Knee,tau_est,20.06694560669456,0.06436517369163136
eid,r04,Knee,tau_est,20.48326359832636,0.10735091185178172
eid,r04,Knee,tau_est,20.89958158995816,0.23264598969335162
eid,r04,Knee,tau_est,21.31589958158996,0.2429793697130553
eid,r04,Knee,tau_est,21.732217573221757,0.22747796853088825
eid,r04,Knee,tau_est,22.148535564853557,0.14059265010601957
eid,r04,Knee,tau_est,22.564853556485357,0.07704261493548036
eid,r04,Knee,tau_est,22.981171548117153,0.03789846928553052
eid,r04,Knee,tau_est,23.397489539748953,0.021104504572438496
eid,r04,Knee,tau_est,23.813807531380753,0.011831091139850173
eid,r04,Knee,tau_est,24.230125523012553,0.015543815365989496
eid,r04,Knee,tau_est,24.646443514644353,0.02155889502919016
eid,r04,Knee,tau_est,25.06276150627615,0.03318809536505068
eid,r04,Knee,tau_est,25.47907949790795,0.05052277757143323
eid,r04,Knee,tau_est,25.89539748953975,0.0723735830052521
eid,r04,Knee,tau_est,26.311715481171547,0.06356707467041492
eid,r04,Knee,tau_est,26.728033472803347,0.048585120082162564
eid,r04,Knee,tau_est,27.144351464435147,0.0365716370008152
eid,r04,Knee,tau_est,27.560669456066947,0.0322890759055668
eid,r04,Knee,tau_est,27.976987447698747,0.04173713446590416
eid,r04,Knee,tau_est,28.393305439330543,0.053319340126160845
eid,r04,Knee,tau_est,28.809623430962343,0.06616805091127664
eid,r04,Knee,tau_est,29.225941422594143,0.0646459992365641
eid,r04,Knee,tau_est,29.64225941422594,0.05874548751438849
eid,r04,Knee,tau_est,30.05857740585774,0.03895190153011631
eid,r04,Knee,tau_est,30.47489539748954,0.030978619163097347
eid,r04,Knee,tau_est,30.89121338912134,0.03869884877708734
eid,r04,Knee,tau_est,31.30753138075314,0.04493662684861768
eid,r04,Knee,tau_est,31.723849372384937,0.05052983486812506
eid,r04,Knee,tau_est,32.14016736401673,0.05921530869652432
eid,r04,Knee,tau_est,32.55648535564853,0.0639994391282691
eid,r04,Knee,tau_est,32.97280334728033,0.05546426531477591
eid,r04,Knee,tau_est,33.38912133891213,0.04092204870685073
eid,r04,Knee,tau_est,33.80543933054393,0.02034882549397297
eid,r04,Knee,tau_est,34.22175732217573,0.02283922623353939
eid,r04,Knee,tau_est,34.63807531380753,0.032319870878339825
eid,r04,Knee,tau_est,35.05439330543933,0.04061191591699911
eid,r04,Knee,tau_est,35.470711297071134,0.04506805197713228
eid,r04,Knee,tau_est,35.88702928870293,0.04061825030880934
eid,r04,Knee,tau_est,36.30334728033473,0.030595180579640106
eid,r04,Knee,tau_est,36.71966527196653,0.01634012222358088
eid,r04,Knee,tau_est,37.13598326359833,0.023506610571957014
eid,r04,Knee,tau_est,37.55230125523013,0.0364866559001508
eid,r04,Knee,tau_est,37.96861924686193,0.06341635534799035
